epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,1638.95,1.65922,1.85552,1.39148,0.72848,0.67993,0.71983,0.33946,0.76554,6.41643,0.66978,8.911e-05,8.911e-05,8.911e-05
13,1773.68,1.65394,1.79476,1.38226,0.73116,0.67662,0.74062,0.36182,0.75052,5.98496,0.65678,8.812e-05,8.812e-05,8.812e-05
14,1912.83,1.63825,1.77898,1.36692,0.69698,0.74627,0.7501,0.36575,0.75094,5.37884,0.65121,8.713e-05,8.713e-05,8.713e-05
15,2049.38,1.63982,1.7502,1.36559,0.69814,0.72305,0.7366,0.35502,0.75434,5.11377,0.65582,8.614e-05,8.614e-05,8.614e-05
16,2186.57,1.62501,1.73192,1.35842,0.7122,0.72471,0.751,0.37049,0.75146,4.81018,0.65305,8.515e-05,8.515e-05,8.515e-05
17,2322.57,1.61056,1.70139,1.3464,0.72733,0.72105,0.75883,0.37801,0.74512,4.40336,0.65081,8.416e-05,8.416e-05,8.416e-05
18,2459.46,1.60685,1.6983,1.34739,0.73895,0.73134,0.7646,0.37888,0.73755,4.43402,0.64549,8.317e-05,8.317e-05,8.317e-05
19,2594.58,1.60738,1.69048,1.34019,0.73328,0.72637,0.77215,0.38768,0.73478,4.09806,0.64593,8.218e-05,8.218e-05,8.218e-05
20,2731.11,1.59007,1.65105,1.3341,0.76543,0.71642,0.78182,0.40585,0.71738,3.68472,0.63492,8.119e-05,8.119e-05,8.119e-05
21,2869.83,1.58804,1.63826,1.32696,0.74168,0.73466,0.783,0.39455,0.73587,3.42168,0.64287,8.02e-05,8.02e-05,8.02e-05
22,3005.85,1.57307,1.62019,1.32423,0.75775,0.72305,0.7858,0.39805,0.73186,3.482,0.64095,7.921e-05,7.921e-05,7.921e-05
23,3145.06,1.57101,1.59907,1.31676,0.74343,0.72637,0.78414,0.40645,0.72355,3.31433,0.63197,7.822e-05,7.822e-05,7.822e-05
24,3286.01,1.56688,1.59153,1.3091,0.77265,0.7214,0.79009,0.40604,0.723,2.8747,0.62946,7.723e-05,7.723e-05,7.723e-05
25,3419.78,1.56483,1.58461,1.30716,0.74661,0.75737,0.79516,0.4094,0.71744,2.79905,0.62901,7.624e-05,7.624e-05,7.624e-05
26,3569.24,1.56063,1.57278,1.30767,0.79923,0.72968,0.8011,0.4016,0.72668,2.85152,0.63452,7.525e-05,7.525e-05,7.525e-05
27,3706.13,1.55858,1.54075,1.30463,0.75608,0.75567,0.79769,0.41211,0.71393,2.5496,0.63159,7.426e-05,7.426e-05,7.426e-05
28,3843.49,1.54747,1.5372,1.29246,0.77751,0.765,0.81629,0.41375,0.7193,2.35615,0.63721,7.327e-05,7.327e-05,7.327e-05
29,3984.52,1.54821,1.52398,1.30212,0.7886,0.75622,0.81323,0.41475,0.72308,2.30832,0.63162,7.228e-05,7.228e-05,7.228e-05
30,4122.62,1.5461,1.51947,1.29769,0.78735,0.75456,0.82105,0.42591,0.71321,2.29441,0.62786,7.129e-05,7.129e-05,7.129e-05
31,4261.2,1.53349,1.49463,1.29023,0.79333,0.75788,0.8197,0.42553,0.71327,2.29953,0.62852,7.03e-05,7.03e-05,7.03e-05
32,4395.8,1.53269,1.48816,1.28682,0.80602,0.77865,0.83185,0.431,0.71413,2.12199,0.62987,6.931e-05,6.931e-05,6.931e-05
33,4534.93,1.5253,1.49247,1.28784,0.80734,0.77834,0.83878,0.43203,0.71328,2.10706,0.62542,6.832e-05,6.832e-05,6.832e-05
34,4669.8,1.5238,1.47539,1.28347,0.79732,0.78607,0.825,0.42382,0.7094,2.09567,0.62354,6.733e-05,6.733e-05,6.733e-05
35,4804.03,1.52189,1.46287,1.28115,0.80141,0.77446,0.83903,0.43105,0.70979,1.80623,0.62291,6.634e-05,6.634e-05,6.634e-05
36,4938.31,1.50939,1.45353,1.27184,0.82176,0.77987,0.84178,0.43074,0.71258,1.87844,0.62254,6.535e-05,6.535e-05,6.535e-05
37,5075.51,1.51827,1.45225,1.27147,0.77808,0.79659,0.84189,0.43889,0.70502,1.85616,0.62096,6.436e-05,6.436e-05,6.436e-05
38,5212.32,1.50623,1.42571,1.26593,0.8264,0.76119,0.84338,0.43513,0.71184,1.74875,0.6257,6.337e-05,6.337e-05,6.337e-05
39,5348.21,1.50232,1.43017,1.26592,0.79869,0.77778,0.83877,0.44095,0.70879,1.76969,0.62249,6.238e-05,6.238e-05,6.238e-05
40,5485.34,1.50591,1.43732,1.26563,0.80534,0.77114,0.83673,0.4377,0.70771,1.65386,0.62019,6.139e-05,6.139e-05,6.139e-05
41,5649.66,1.50215,1.4222,1.25783,0.80462,0.76949,0.83458,0.44013,0.69975,1.68213,0.61462,6.04e-05,6.04e-05,6.04e-05
42,5787.02,1.49662,1.4099,1.2616,0.81627,0.78607,0.8408,0.43917,0.70722,1.75264,0.61886,5.941e-05,5.941e-05,5.941e-05
43,5928.39,1.49925,1.41048,1.26406,0.80978,0.76952,0.83364,0.43741,0.70575,1.53179,0.61859,5.842e-05,5.842e-05,5.842e-05
44,6067.88,1.49063,1.39908,1.25891,0.81967,0.7728,0.83954,0.44069,0.70177,1.60938,0.61535,5.743e-05,5.743e-05,5.743e-05
45,6207.53,1.49258,1.3967,1.25947,0.81256,0.78607,0.84276,0.43586,0.71082,1.58705,0.62124,5.644e-05,5.644e-05,5.644e-05
46,6358.68,1.48176,1.39165,1.25208,0.80292,0.78372,0.83722,0.44295,0.7004,1.63576,0.61277,5.545e-05,5.545e-05,5.545e-05
47,6507.35,1.48418,1.36992,1.25043,0.82492,0.79768,0.84791,0.45036,0.69893,1.63246,0.61467,5.446e-05,5.446e-05,5.446e-05
48,6650.46,1.48,1.37252,1.24822,0.82523,0.7909,0.84235,0.4483,0.69638,1.57865,0.6096,5.347e-05,5.347e-05,5.347e-05
49,6799.76,1.48421,1.3697,1.25024,0.8227,0.77612,0.84627,0.45239,0.6969,1.59697,0.609,5.248e-05,5.248e-05,5.248e-05
50,6941.6,1.47597,1.36505,1.24256,0.83425,0.79602,0.84636,0.4511,0.70018,1.56542,0.61153,5.149e-05,5.149e-05,5.149e-05
51,7083.27,1.47813,1.36405,1.2483,0.80703,0.80763,0.84386,0.45214,0.69612,1.59676,0.60953,5.05e-05,5.05e-05,5.05e-05
52,7227.4,1.47127,1.35692,1.24071,0.82849,0.79308,0.85007,0.45605,0.6939,1.63122,0.60885,4.951e-05,4.951e-05,4.951e-05
53,7367.77,1.46696,1.33126,1.23818,0.82525,0.80265,0.85176,0.4588,0.69551,1.52766,0.60876,4.852e-05,4.852e-05,4.852e-05
54,7510.22,1.46899,1.34652,1.24392,0.81515,0.79712,0.84578,0.45458,0.69574,1.48846,0.60938,4.753e-05,4.753e-05,4.753e-05
55,7650.73,1.46702,1.34539,1.24468,0.82682,0.78387,0.84324,0.44862,0.6954,1.42211,0.60952,4.654e-05,4.654e-05,4.654e-05
56,7795.02,1.46102,1.32772,1.23469,0.83003,0.78939,0.84809,0.44948,0.69697,1.41559,0.6071,4.555e-05,4.555e-05,4.555e-05
57,7941.15,1.46171,1.33687,1.23569,0.83367,0.7927,0.8472,0.45192,0.6972,1.4109,0.60807,4.456e-05,4.456e-05,4.456e-05
58,8085.12,1.46909,1.32849,1.23462,0.8332,0.81182,0.85218,0.45856,0.6932,1.38781,0.60621,4.357e-05,4.357e-05,4.357e-05
59,8235.44,1.45121,1.31599,1.22953,0.83401,0.80827,0.85402,0.45867,0.69749,1.3896,0.60876,4.258e-05,4.258e-05,4.258e-05
60,8385.36,1.45657,1.31435,1.23403,0.85642,0.81115,0.86084,0.45915,0.69771,1.39379,0.60844,4.159e-05,4.159e-05,4.159e-05
61,8528.18,1.43864,1.30696,1.22646,0.85258,0.81522,0.86015,0.45688,0.69851,1.36936,0.60897,4.06e-05,4.06e-05,4.06e-05
62,8670.64,1.45421,1.30786,1.22633,0.84379,0.81758,0.85807,0.45699,0.69883,1.34284,0.60908,3.961e-05,3.961e-05,3.961e-05
63,8820.41,1.45404,1.29227,1.22454,0.86366,0.7984,0.86063,0.45992,0.69738,1.3514,0.60898,3.862e-05,3.862e-05,3.862e-05
64,8961.83,1.4534,1.30519,1.22959,0.84865,0.80431,0.85871,0.45859,0.69866,1.35595,0.60955,3.763e-05,3.763e-05,3.763e-05
65,9107.15,1.45058,1.29169,1.22243,0.84663,0.80597,0.85928,0.45804,0.70051,1.33343,0.61029,3.664e-05,3.664e-05,3.664e-05
66,9250.81,1.42135,1.28192,1.21973,0.84704,0.80816,0.8602,0.45677,0.70151,1.32301,0.61076,3.565e-05,3.565e-05,3.565e-05
67,9395.95,1.43486,1.28725,1.2253,0.84093,0.79783,0.85914,0.45568,0.7008,1.29344,0.61075,3.466e-05,3.466e-05,3.466e-05
68,9540.49,1.44362,1.29058,1.21814,0.84746,0.81095,0.86057,0.45474,0.7009,1.26274,0.6106,3.367e-05,3.367e-05,3.367e-05
69,9684.83,1.43649,1.28655,1.21974,0.84929,0.81304,0.86201,0.45698,0.69877,1.23183,0.60987,3.268e-05,3.268e-05,3.268e-05
70,9832.38,1.43678,1.28831,1.22969,0.84815,0.81592,0.86323,0.45701,0.6997,1.23137,0.61055,3.169e-05,3.169e-05,3.169e-05
71,9978.34,1.44758,1.28332,1.21983,0.85256,0.8055,0.86378,0.45819,0.69997,1.2349,0.61038,3.07e-05,3.07e-05,3.07e-05
72,10125.5,1.44259,1.29548,1.22537,0.85318,0.80951,0.86277,0.45709,0.70015,1.20715,0.60985,2.971e-05,2.971e-05,2.971e-05
73,10272.4,1.43003,1.27325,1.21681,0.85697,0.80486,0.8646,0.45857,0.69903,1.19905,0.60919,2.872e-05,2.872e-05,2.872e-05
